date,tic,close
2024-10-14,STOCK,487.11564291976606
2024-10-15,STOCK,480.0407519171229
2024-10-16,STOCK,473.4141025968354
2024-10-17,STOCK,467.3845152164295
2024-10-18,STOCK,462.0874013094489
2024-10-19,STOCK,457.6417226343454
2024-10-20,STOCK,454.1473195498463
2024-10-21,STOCK,451.68266881574397
2024-10-22,STOCK,450.3031211740547
2024-10-23,STOCK,450.0396582906823
2024-10-24,STOCK,450.89819697399514
2024-10-25,STOCK,452.8594562960657
2024-10-26,STOCK,455.87939060074444
2024-10-27,STOCK,459.89017867414
2024-10-28,STOCK,464.8017468628706
2024-10-29,STOCK,470.5037919341293
2024-10-30,STOCK,476.86825824849643
2024-10-31,STOCK,483.75221361352607
2024-11-01,STOCK,491.0010592326461
2024-11-02,STOCK,498.45200166083646
2024-11-03,STOCK,505.93770879443724
2024-11-04,STOCK,513.2900677894563
2024-11-05,STOCK,520.3439605136105
2024-11-06,STOCK,526.9409717436047
2024-11-07,STOCK,532.932946829527
2024-11-08,STOCK,538.1853189288786
2024-11-09,STOCK,542.580131087751
2024-11-10,STOCK,546.0186852997085
2024-11-11,STOCK,548.4237590502332
2024-11-12,STOCK,549.7413395679204
2024-11-13,STOCK,549.9418368348773
2024-11-14,STOCK,549.0207481147347
2024-11-15,STOCK,546.9987590743976
2024-11-16,STOCK,543.9212792285625
2024-11-17,STOCK,539.8574221399134
2024-11-18,STOCK,534.898453277506
2024-11-19,STOCK,529.1557403910865
2024-11-20,STOCK,522.75825243153
2024-11-21,STOCK,515.8496631862431
2024-11-22,STOCK,508.5851246756389
2024-11-23,STOCK,501.12778277325117
2024-11-24,STOCK,493.64511330113095
2024-11-25,STOCK,486.3051608839445
2024-11-26,STOCK,479.27276502898394
2024-11-27,STOCK,472.7058581862045
2024-11-28,STOCK,466.7519189258851
2024-11-29,STOCK,461.5446598878799
2024-11-30,STOCK,457.2010248839988
2024-12-01,STOCK,453.81856259210764
2024-12-02,STOCK,451.4732358231258
2024-12-03,STOCK,450.21771556006036
2024-12-04,STOCK,450.08019808127864
2024-12-05,STOCK,451.063771732884
2024-12-06,STOCK,453.1463475711202
2024-12-07,STOCK,456.28115543242797
2024-12-08,STOCK,460.39779429048644
2024-12-09,STOCK,465.4038133114912
2024-12-10,STOCK,471.18678810056684
2024-12-11,STOCK,477.61684551130395
2024-12-12,STOCK,484.5495803166399
2024-12-13,STOCK,491.8292982389349
2024-12-14,STOCK,499.2925125077963
2024-12-15,STOCK,506.77161542048003
2024-12-16,STOCK,514.0986424495558
2024-12-17,STOCK,521.1090443640849
2024-12-18,STOCK,527.6453826505955
2024-12-19,STOCK,533.560865242683
2024-12-20,STOCK,538.7226431543523
2024-12-21,STOCK,543.0147939818398
2024-12-22,STOCK,546.3409252708892
2024-12-23,STOCK,548.6263392834613
2024-12-24,STOCK,549.8197105478946
2024-12-25,STOCK,549.8942385183452
2024-12-26,STOCK,548.84824945727
2024-12-27,STOCK,546.7052340239616
2024-12-28,STOCK,543.5133197249855
2024-12-29,STOCK,539.3441900741374
2024-12-30,STOCK,534.291474735265
2024-12-31,STOCK,528.4686468018723
2025-01-01,STOCK,522.0064744360698
2025-01-02,STOCK,515.0500840975778
2025-01-03,STOCK,507.75570131630974
2025-01-04,STOCK,500.28714220377725
2025-01-05,STOCK,492.8121344963905
2025-01-06,STOCK,485.4985507520956
2025-01-07,STOCK,478.51063829463965
2025-01-08,STOCK,472.0053305727704
2025-01-09,STOCK,466.12872277331047
2025-01-10,STOCK,461.0127908382214
2025-01-11,STOCK,456.7724275694696
2025-01-12,STOCK,453.5028623843911
2025-01-13,STOCK,451.2775226682779
2025-01-14,STOCK,450.1463847536066
2025-01-15,STOCK,450.1348515593518
2025-01-16,STOCK,451.24318209619247
2025-01-17,STOCK,453.44648564968986
2025-01-18,STOCK,456.69528077207343
2025-01-19,STOCK,460.91660652888095
2025-01-20,STOCK,466.01566104425245
2025-01-21,STOCK,471.8779305466829
2025-01-22,STOCK,478.3717611014497
2025-01-23,STOCK,485.35131527416206
2025-01-24,STOCK,492.65984732512635
2025-01-25,STOCK,500.1332233807373
2025-01-26,STOCK,507.6036075264302
2025-01-27,STOCK,514.903231039484
2025-01-28,STOCK,521.8681601128515
2025-01-29,STOCK,528.3419774550401
2025-01-30,STOCK,534.1792950852661
2025-01-31,STOCK,539.2490194340655
2025-02-01,STOCK,543.4372954222408
2025-02-02,STOCK,546.6500634004857
2025-02-03,STOCK,548.8151715263249
2025-02-04,STOCK,549.8839961389483
2025-02-05,STOCK,549.8325337418058
2025-02-06,STOCK,548.6619400693909
2025-02-07,STOCK,546.3985041319354
2025-02-08,STOCK,543.0930578209167
2025-02-09,STOCK,538.8198343343603
2025-02-10,STOCK,533.6748010592513
2025-02-11,STOCK,527.7735043509156
2025-02-12,STOCK,521.2484746109805
2025-02-13,STOCK,514.2462499402767
2025-02-14,STOCK,506.9240852090061
2025-02-15,STOCK,499.44642045138323
2025-02-16,STOCK,491.98118789697634
2025-02-17,STOCK,484.69604057486947
2025-02-18,STOCK,477.75458718807283
2025-02-19,STOCK,471.3127178147669
2025-02-20,STOCK,465.51510295323055
2025-02-21,STOCK,460.49194453433824
2025-02-22,STOCK,456.3560518668903
2025-02-23,STOCK,453.20030818374295
2025-02-24,STOCK,451.0955846846393
2025-02-25,STOCK,450.0891489218549
2025-02-26,STOCK,450.20360327287517
2025-02-27,STOCK,451.436377339725
2025-02-28,STOCK,453.7597856745661
2025-03-01,STOCK,457.1216495351694
2025-03-02,STOCK,461.4464687069741
2025-03-03,STOCK,466.6371170751378
2025-03-04,STOCK,472.5770238676864
2025-03-05,STOCK,479.1327915837375
2025-03-06,STOCK,486.15719181378637
2025-03-07,STOCK,493.4924716723739
2025-03-08,STOCK,500.9738965878005
2025-03-09,STOCK,508.4334498854623
2025-03-10,STOCK,515.7036060801352
2025-03-11,STOCK,522.6210931372148
2025-03-12,STOCK,529.0305592106157
2025-03-13,STOCK,534.7880615103179
2025-03-14,STOCK,539.7642989471095
2025-03-15,STOCK,543.8475159562907
2025-03-16,STOCK,546.9460122867297
2025-03-17,STOCK,548.990202390806
2025-03-18,STOCK,549.9341781657943
2025-03-19,STOCK,549.7567399508798
2025-03-20,STOCK,548.4618726258352
2025-03-21,STOCK,546.0786561192127
2025-03-22,STOCK,542.6606123358409
2025-03-23,STOCK,538.2845031702299
2025-03-24,STOCK,533.0486065999066
2025-03-25,STOCK,527.0705095739185
2025-03-26,STOCK,520.4844672634554
2025-03-27,STOCK,513.4383879801462
2025-03-28,STOCK,506.09051147424907
2025-03-29,STOCK,498.60585521100336
2025-03-30,STOCK,491.15250843412133
2025-03-31,STOCK,483.8978572437482
2025-04-01,STOCK,477.0048254655204
2025-04-02,STOCK,470.62821573268286
2025-04-03,STOCK,464.9112329526788
2025-04-04,STOCK,459.98226823366474
2025-04-05,STOCK,455.95201549701136
2025-04-06,STOCK,452.91098553047493
2025-04-07,STOCK,450.92747331103254
2025-04-08,STOCK,450.04602424693377
2025-04-09,STOCK,450.28643378386704
2025-04-10,STOCK,451.64330284192505
2025-04-11,STOCK,454.08615906730006
2025-04-12,STOCK,457.5601411756552
2025-04-13,STOCK,461.9872310182986
2025-04-14,STOCK,467.268005701603
2025-04-15,STOCK,473.28387041085716
2025-04-16,STOCK,479.89972179412547
2025-04-17,STOCK,486.96698209226844
2025-04-18,STOCK,494.3269358751003
2025-04-19,STOCK,501.81429444777604
2025-04-20,STOCK,509.26090787854224
2025-04-21,STOCK,516.4995412836892
2025-04-22,STOCK,523.3676305625041
2025-04-23,STOCK,529.7109332365084
2025-04-24,STOCK,535.3869924029916
2025-04-25,STOCK,540.2683360099333
2025-04-26,STOCK,544.2453396034733
2025-04-27,STOCK,547.2286882568114
2025-04-28,STOCK,549.1513823909125
2025-04-29,STOCK,549.9702424406069
2025-04-30,STOCK,549.6668785745359
2025-05-01,STOCK,548.2481036911178
2025-05-02,STOCK,545.7457804155373
2025-05-03,STOCK,542.2161055338745
2025-05-04,STOCK,537.7383479344448
2025-05-05,STOCK,532.4130683994579
2025-05-06,STOCK,526.3598612266483
2025-05-07,STOCK,519.7146683991772
2025-05-08,STOCK,512.6267266217651
2025-05-09,STOCK,505.2552157860344
2025-05-10,STOCK,497.7656841333223
2025-05-11,STOCK,490.32633039807655
2025-05-12,STOCK,483.1042264268958
2025-05-13,STOCK,476.2615651050417
2025-05-14,STOCK,469.95201785389787
2025-05-15,STOCK,464.3172835021497
2025-05-16,STOCK,459.4839060355709
2025-05-17,STOCK,455.56043269191724
2025-05-18,STOCK,452.6349762239811
2025-05-19,STOCK,450.77323607712117
2025-05-20,STOCK,450.0170229213631
2025-05-21,STOCK,450.38331967388626
2025-05-22,STOCK,451.86390009931796
2025-05-23,STOCK,454.4255135532445
2025-05-24,STOCK,458.0106317200025
2025-05-25,STOCK,462.53874057462235
2025-05-26,STOCK,467.9081485542529
2025-05-27,STOCK,473.9982703314282
2025-05-28,STOCK,480.67233490055526
2025-05-29,STOCK,487.7804571598435
2025-05-30,STOCK,495.1630040075503
2025-05-31,STOCK,502.6541793573029
2025-06-01,STOCK,510.0857475607617
2025-06-02,STOCK,517.2908116175861
2025-06-03,STOCK,524.1075613222588
2025-06-04,STOCK,530.3829071724522
2025-06-05,STOCK,535.9759184292136
2025-06-06,STOCK,540.7609881175331
2025-06-07,STOCK,544.6306538882084
2025-06-08,STOCK,547.4980113905362
2025-06-09,STOCK,549.2986659566693
2025-06-10,STOCK,549.9921787670334
2025-06-11,STOCK,549.5629750190324
2025-06-12,STOCK,548.0206937035384
2025-06-13,STOCK,545.3999711339358
2025-06-14,STOCK,541.7596630891953
2025-06-15,STOCK,537.1815230399634
2025-06-16,STOCK,531.7683661418613
2025-06-17,STOCK,525.641760228748
2025-06-18,STOCK,518.939295661251
2025-06-19,STOCK,511.811495343901
2025-06-20,STOCK,504.4184343052001
2025-06-21,STOCK,496.92614475758353
2025-06-22,STOCK,489.50288737187435
2025-06-23,STOCK,482.3153725053594
2025-06-24,STOCK,475.5250162465793
2025-06-25,STOCK,469.2843153579669
2025-06-26,STOCK,463.7334225273275
2025-06-27,STOCK,458.99699884062323
2025-06-28,STOCK,455.1814141627321
2025-06-29,STOCK,452.372358299608
2025-06-30,STOCK,450.63291658997156
2025-07-01,STOCK,450.0021531446074
2025-07-02,STOCK,450.49423355065295
2025-07-03,STOCK,452.098106743051
2025-07-04,STOCK,454.77775318764577
2025-07-05,STOCK,458.4729938022665
2025-07-06,STOCK,463.10084144917505
2025-07-07,STOCK,468.5573646472682
2025-07-08,STOCK,474.7200216490849
2025-07-09,STOCK,481.45041246426354
2025-07-10,STOCK,488.59738702495696
2025-07-11,STOCK,496.00043969049483
2025-07-12,STOCK,503.4933138580423
2025-07-13,STOCK,510.9077357274775
2025-07-14,STOCK,518.0771933681564
2025-07-15,STOCK,524.840676217903
2025-07-16,STOCK,531.046291033116
2025-07-17,STOCK,536.5546730835563
2025-07-18,STOCK,541.2421159837402
2025-07-19,STOCK,545.0033498716558
2025-07-20,STOCK,547.7539055429197
2025-07-21,STOCK,549.4320114470014
2025-07-22,STOCK,549.9999809430769
2025-07-23,STOCK,549.4450586607342
2025-07-24,STOCK,547.7797069580929
2025-07-25,STOCK,545.0413260441093
2025-07-26,STOCK,541.2914140505125
2025-07-27,STOCK,536.6141859163488
2025-07-28,STOCK,531.1146821020044
2025-07-29,STOCK,524.9164096069235
2025-07-30,STOCK,518.158568268663
2025-07-31,STOCK,510.99292463463865
2025-08-01,STOCK,503.58040361266114
2025-08-02,STOCK,496.087474444434
2025-08-03,STOCK,488.6824121652803
2025-08-04,STOCK,481.5315185096228
2025-08-05,STOCK,474.79538713255545
2025-08-06,STOCK,468.62529702257075
2025-08-07,STOCK,463.1598151016117
2025-08-08,STOCK,458.52168431074426
2025-08-09,STOCK,454.81506706831465
2025-08-10,STOCK,452.12320600659524
2025-08-11,STOCK,450.5065545217243
2025-08-12,STOCK,450.00141912075765
2025-08-13,STOCK,450.61914405579404
2025-08-14,STOCK,452.3458565565286
2025-08-15,STOCK,455.142778382766
2025-08-16,STOCK,458.9470967000939
2025-08-17,STOCK,463.6733747207301
2025-08-18,STOCK,469.2154704295815
2025-08-19,STOCK,475.4489203050765
2025-08-20,STOCK,482.23373450153224
2025-08-21,STOCK,489.41754071928636
2025-08-22,STOCK,496.8390061580581
2025-08-23,STOCK,504.3314607038215
2025-08-24,STOCK,511.72663998025223
2025-08-25,STOCK,518.8584642038624
2025-08-26,STOCK,525.5667679778888
2025-08-27,STOCK,531.7008972618147
2025-08-28,STOCK,537.1230927363197
2025-08-29,STOCK,541.7115835806061
2025-08-30,STOCK,545.3633221825106
2025-08-31,STOCK,547.9962983657156
2025-09-01,STOCK,549.5513811615067
2025-09-02,STOCK,549.9936467628498
2025-09-03,STOCK,549.3131628378068
2025-09-04,STOCK,547.5252115882976
2025-09-05,STOCK,544.6699465447928
2025-09-06,STOCK,540.8114908045821
2025-09-07,STOCK,536.0364969652543
2025-09-08,STOCK,530.4522010941646
2025-09-09,STOCK,524.1840144375502
2025-09-10,STOCK,517.3727069543113
2025-09-11,STOCK,510.1712459262113
2025-09-12,STOCK,502.7413606425137
2025-09-13,STOCK,495.2499103088082
2025-09-14,STOCK,487.865136748981
2025-09-15,STOCK,480.7528860565601
2025-09-16,STOCK,474.0728840489919
2025-09-17,STOCK,467.97514917013785
2025-09-18,STOCK,462.59662339944066
2025-09-19,STOCK,458.0580968302966
2025-09-20,STOCK,454.4614949849665
2025-09-21,STOCK,451.88758978708165
2025-09-22,STOCK,450.3941855983769
2025-09-23,STOCK,450.01482105734226
2025-09-24,STOCK,450.7580158737078
2025-09-25,STOCK,452.6070794941305
2025-09-26,STOCK,455.52048593604115
