date,tic,close,return_t-1,return_t-2,return_t-3,ma_3,ma_5,ma_10,log_return,volatility_5,momentum_5
2024-02-13,STOCK,747.3759131823575,-0.003840197211302021,-0.02585975625611736,-0.014634853739222686,754.9496305067877,757.8849812295759,768.6074183643764,-0.0038475897004257575,0.012476699990472174,-18.77026620913216
2024-02-14,STOCK,748.4273973954995,0.0014069013927204832,-0.002438698597386435,-0.024489236990489105,748.686786261499,754.3504777771957,765.0518186532656,0.001405912634237616,0.01263688613904308,-17.67251726190102
2024-02-15,STOCK,755.4117602269852,0.009332051252788132,0.010752081921413081,0.006870594595100865,750.4050236016141,753.7376098285695,760.3098999052341,0.009288776681175115,0.013515520092078832,-3.064339743131086
2024-02-16,STOCK,765.4740200083319,0.013320231840610042,0.022776588179633794,0.024215533985985527,756.4377258769388,753.3892278039627,759.1716546960101,0.01323229756177735,0.01393513958782442,-1.741910123033108
2024-02-17,STOCK,747.7004531720211,-0.023219033398569566,-0.010208084465943457,-0.000971295580584286,756.1954111357794,752.877908797039,757.2584716342208,-0.023492841836756817,0.01438522596721722,-2.5565950346192494
2024-02-18,STOCK,724.3829222320724,-0.031185658429157215,-0.05368059098310385,-0.041075397059729735,745.8524651374751,748.279310606982,753.082145918279,-0.03168228341471302,0.020147848091649382,-22.99299095028516
2024-02-19,STOCK,742.38923946882,0.024857456856194338,-0.00710339773189772,-0.030157497101287012,738.157538290971,747.0716790216461,750.7110783994209,0.024553536437970536,0.024529616055303717,-6.038157926679446
2024-02-20,STOCK,746.592833328481,0.005662250523281509,0.030660456527567215,-0.0014813684261406612,737.7883316764578,745.3078936419453,749.5227517352574,0.005646280239592016,0.024176183369842764,-8.818926898504174
2024-02-21,STOCK,734.7646446880228,-0.015842890679415467,-0.010270346572173739,0.014331815587204755,741.2489058284413,739.1660185778834,746.2776231909231,-0.015969730731130838,0.022968295447085483,-30.70937532030905
2024-02-22,STOCK,757.1590038793449,0.030478275395015242,0.014152520730419393,0.01989490637161273,746.1721606319496,741.0577287193482,746.9678187581936,0.030023039510449934,0.02628371026732142,9.458550707323866
2024-02-23,STOCK,758.154180128255,0.001314355695185787,0.0318326903850461,0.015485477871828524,750.025942898541,747.8119802985848,748.0456454527833,0.0013134926858571205,0.018558244518732014,33.77125789618265
2024-02-24,STOCK,775.4726485092721,0.02284293727443054,0.02418731671431784,0.05540277980921848,763.5952775056239,754.4286621066751,750.7501705641607,0.02258594368127742,0.018165701154248762,33.08340904045201
2024-02-25,STOCK,775.7443981764461,0.00035043101480947136,0.02320137316293036,0.02454622371506887,769.7904089379912,760.2589750762681,752.7834343591068,0.00035036962820189643,0.018540242411230645,29.15156484796512
2024-02-26,STOCK,807.5767044599803,0.04103452936091179,0.04139934014748725,0.06518795995210969,786.2645837152328,774.8213870306597,756.9937028042716,0.04021495849763923,0.017642347074729996,72.81205977195748
2024-02-27,STOCK,835.5956781169427,0.03469512369812411,0.0771533511311071,0.07753081907304926,806.3055935844563,790.5087218781792,765.7832252987637,0.03410681684886452,0.01836586090255939,78.4366742375978
2024-02-28,STOCK,830.6143224180078,-0.0059614426323514325,0.028526848076223965,0.07073196322209374,824.5955683316437,805.0007503361297,776.4063653173573,-0.005979282969581057,0.020372488831155215,72.46014228975275
2024-02-29,STOCK,846.0656808466713,0.01860232602741907,0.012529986695626771,0.047659839832091544,837.4252271272072,819.1193568036097,786.7740094551424,0.018431419019086626,0.02023599246698522,70.59303233739922
2024-03-01,STOCK,856.2004442036013,0.011978695728194433,0.030803853358932543,0.024658775321926507,844.2934824894268,835.2105660090407,797.7347705426544,0.011907518991702837,0.01837233614895706,80.45604602715514
2024-03-02,STOCK,879.0810879602539,0.026723466346639357,0.03902227434700278,0.05835050544415621,860.4490710035088,849.5114427090954,812.1664148698776,0.026372631150646697,0.015301258027075094,71.50438350027355
2024-03-03,STOCK,861.4169713304098,-0.020093842162877684,0.006092647068947299,0.018144324762560116,865.5661678314217,854.6757013517888,822.5922116149839,-0.0202984692116015,0.01897075461974377,25.821293213467015
2024-03-04,STOCK,872.445077488458,0.012802285681713377,-0.007548803588976694,0.018972932558995348,870.9810455930406,863.0418523658789,834.0213013510044,0.012721029199968648,0.01780478725077792,41.83075507045021
2024-03-05,STOCK,890.2196173872503,0.020373247964170504,0.03343635778658571,0.012670650727842903,874.6938887353726,871.8726396739946,845.4959982388021,0.020168489736992257,0.018030178185903363,44.153936540579025
2024-03-06,STOCK,858.5916268671772,-0.03552830099711768,-0.01587887991890702,-0.0032798801942210964,873.7521072476285,872.3508762067098,853.7807211078753,-0.036174789728463,0.02730932037534053,2.3911826635759326
2024-03-07,STOCK,837.6733550744323,-0.024363470523316555,-0.05902617880634742,-0.039855485819376035,862.1615331096199,864.0693296295455,856.7903861693205,-0.02466517025331516,0.024657731961035566,-41.40773288582159
2024-03-08,STOCK,803.3926633306943,-0.04092369840352861,-0.06429012560708569,-0.09753430767049232,833.219215090768,852.4644680296024,853.5700846906955,-0.04178464355520184,0.02854355719729963,-58.02430799971546
2024-03-09,STOCK,798.2768388727679,-0.006367775922569763,-0.04703088138474176,-0.07024851641575569,813.1142857592981,837.6308203064643,850.3363363361716,-0.006388136688891599,0.02515878858470627,-74.16823861569003
2024-03-10,STOCK,809.0059714342744,0.013440365596297355,0.006987004437292832,-0.03422262802857157,803.558491212579,821.3880911158692,846.6303653949319,0.01335084511591944,0.022648157723193202,-81.21364595297587
2024-03-11,STOCK,832.8499045585542,0.029473123766944775,0.043309618921934634,0.03666605705077819,813.3775716218655,816.2397466541446,844.2953114304273,0.029047141041920632,0.02842445484629353,-25.741722308623025
2024-03-12,STOCK,833.2513479891579,0.00048201173873763103,0.02996934189731526,0.043812506405392915,825.0357413273288,815.3553452370898,839.7123374333175,0.00048189560839517753,0.026473455875309068,-4.422007085274345
2024-03-13,STOCK,859.9787209385518,0.0320760032538725,0.03257347600271032,0.06300664185940241,842.0266578287547,826.6725567586612,839.5685123941317,0.031572310911426094,0.016832183863889558,56.58605760785747
2024-03-14,STOCK,835.7300186115591,-0.028196863174159037,0.002974697404790172,0.0034581429825959464,842.986695846423,834.1631927064194,835.8970065064419,-0.028602029164297882,0.024579732917378104,37.453179738791164
2024-03-15,STOCK,806.9308427611254,-0.03445990356823514,-0.061685105556485986,-0.031587713949158824,834.2131941037454,833.7481669717897,827.5681290438295,-0.03506764878710289,0.031174012582386775,-2.075128673149038
2024-03-16,STOCK,805.2292455172956,-0.0021087274815365653,-0.036495964504106304,-0.06366375596073404,815.9633689633266,828.224035163538,822.2318909088414,-0.0021109539779322617,0.026560406980844487,-27.62065904125859
2024-03-17,STOCK,810.6272436716308,0.0067036787155780875,0.004580815002506622,-0.030036943008978856,807.5957773166839,823.6992143000325,819.5272797685611,0.006681308978786049,0.02712091267852761,-22.6241043175271
2024-03-18,STOCK,809.2876594285282,-0.0016525280312997825,0.005040072667287898,0.002920717046008825,808.3813828724848,813.5610019980278,820.1167793783445,-0.0016538949618825072,0.018448961700728687,-50.69106151002359
2024-03-19,STOCK,775.7308257178101,-0.04146465514427089,-0.04304866167063648,-0.03663356735203405,798.5485762726563,801.561163419278,817.8621780628488,-0.04234884200079758,0.02216384938846215,-59.999192893748955
2024-03-20,STOCK,773.5754316309565,-0.0027785335007916023,-0.04412797771164534,-0.04570758302281208,786.1979722590983,794.8900811932442,814.319124082517,-0.0027824007902550463,0.01934282800753902,-33.35541113016893
2024-03-21,STOCK,752.9010377055246,-0.026725763358129595,-0.029430038430096395,-0.06967438717998065,767.4024316847639,784.4244396308901,806.324237397214,-0.027089390010097247,0.020490185163772424,-52.328207811770994
2024-03-22,STOCK,762.2901413259145,0.012470568043050356,-0.014588480765539313,-0.01732647968379819,762.9222035541319,774.7570191617467,799.2281167308897,0.012393450976600384,0.02199630457131264,-48.33710234571629
2024-03-23,STOCK,767.132249612848,0.006352054190955636,0.01890183595800754,-0.00832909339497001,760.7744762147623,766.3259371986107,789.9434695983193,0.0063319649219373275,0.023218230900931208,-42.15540981568017
2024-03-24,STOCK,752.0942250018529,-0.019602910213440183,-0.013375374770460802,-0.0010716052485867378,760.5055386468717,761.5986170554194,781.5798902373486,-0.019797595726547712,0.016850127188398643,-23.63660071595723
2024-03-25,STOCK,743.6602497389455,-0.011213987533126746,-0.030597070955820538,-0.024439371017660694,754.2955747845486,755.6155806770171,775.2528309351308,-0.011277338346733501,0.01684906613864155,-29.91518189201099
2024-03-26,STOCK,727.3443370939921,-0.021940009097811686,-0.03290796164243903,-0.05186578003849518,741.0329372782635,750.5042405547107,767.4643400928003,-0.02218427043777904,0.015543808311432327,-25.556700611532506
2024-03-27,STOCK,725.7070525981021,-0.002251044536115465,-0.024141665696325254,-0.035084928891304545,732.2372131436799,743.1876228091481,758.9723209854474,-0.00225358194546299,0.011965437534721107,-36.583088727812424
2024-03-28,STOCK,738.9640485518598,0.018267696181670567,0.0159755302478779,-0.006314982128914681,730.6718127479847,737.5539825969505,751.9399598977806,0.018102846410024576,0.016310701766542562,-28.168201060988167
2024-03-29,STOCK,723.8142147962736,-0.02050144900184947,-0.0026082670618288173,-0.0048534402726260195,729.4951053154118,731.8979805558346,746.748298805627,-0.020714520926711444,0.016487977074743632,-28.280010205579288
2024-03-30,STOCK,730.4170558338672,0.009122287049104116,-0.011566182055462781,0.006490226626436613,731.065106394,729.249341774819,742.4324612259181,0.009080930310357616,0.017831952462022807,-13.243193905078328
2024-03-31,STOCK,721.9894510134465,-0.011538072328827864,-0.0025210388875006595,-0.022970802939166424,725.406907214529,728.1783645587099,739.3413025567103,-0.011605152367448746,0.015557193152759233,-5.3548860805456115
2024-04-01,STOCK,709.9205563826542,-0.016716164777548004,-0.028061364788111942,-0.01919506156359463,720.7756877433226,725.0210653156203,734.1043440623841,-0.016857456645247737,0.0170395100393499,-15.786496215447869
2024-04-02,STOCK,707.6944722301856,-0.003135680651101924,-0.01979942887419639,-0.03110905396060437,713.2014932087621,718.7671500512854,728.1605663241179,-0.00314060719909115,0.011899445356644039,-31.269576321674208
2024-04-03,STOCK,692.4995704057973,-0.02147099125489005,-0.02453934573415406,-0.04084530676487674,703.3715330062124,712.5042211731901,722.2011008645125,-0.02170484644838755,0.012155992627805975,-31.31464439047636
2024-04-04,STOCK,684.1892985513206,-0.012000400014121282,-0.033213730785252915,-0.036245263783380666,694.7944470624344,703.2586697166807,716.2540057457499,-0.012072986106943517,0.0069035835785836155,-46.22775728254658
2024-04-05,STOCK,667.3249266832366,-0.024648692845374742,-0.03635329868552639,-0.05704374858225303,681.3379318801182,692.3257648506388,710.2520647046744,-0.02495755785177689,0.008572965374708195,-54.664524330209815
2024-04-06,STOCK,693.3754146611656,0.03903718703781389,0.013426278559596438,0.001264757832059038,681.6298799652409,689.0167365063411,707.0189009109807,0.0382945026583279,0.025518875432920713,-16.545141721488676
2024-04-07,STOCK,693.1710869580457,-0.00029468553225187044,0.038730997811322165,0.013127636497301198,684.6238094341493,686.1120594519132,702.4396047515993,-0.0002947289605650383,0.025594431453720704,-14.523385272139876
2024-04-08,STOCK,682.8548627037543,-0.01488265227501595,-0.015172952104960946,0.023271925563615792,689.8004547743218,684.1831179115046,698.3436695423474,-0.01499451015985187,0.024600234364887442,-9.644707702042979
2024-04-09,STOCK,685.0980286232586,0.0032849819808304925,-0.011646559538735834,-0.01193781299839114,687.0413260950196,684.3648639258922,693.8117668212865,0.003279598214684931,0.024107437883298135,0.9087300719380664
2024-04-10,STOCK,682.8774227033321,-0.0032412966132584486,3.303776660312785e-05,-0.014850106198005197,683.6101046767817,687.4753631299112,689.900563990275,-0.003246560993816594,0.02004079836426636,15.552496020095418
2024-04-11,STOCK,679.1866521673669,-0.005404733577739851,-0.008628511846357156,-0.005371874371463359,682.3873678313192,684.6376106311516,686.8271735687463,-0.005419391990664657,0.006893690880731308,-14.188762493798663
2024-04-12,STOCK,686.8935399413211,0.01134723091120926,0.005881168573549145,0.002620809348511388,682.9858716040067,683.3821012278065,684.7470803398598,0.01128333400086845,0.009826770573207839,-6.277547016724611
2024-04-13,STOCK,696.6822822272954,0.014250741514923115,0.02575967888075814,0.02021572110161962,687.5874914453278,686.1475851325148,685.1653515220097,0.014150154200946119,0.008628857262150916,13.827419523541153
2024-04-14,STOCK,688.6405575743697,-0.011542886704706046,0.002543360115452309,0.01391945112118198,690.7387932476621,686.856090922737,685.6104774243147,-0.011610022952210919,0.01114588606076979,3.5425289511110805
2024-04-15,STOCK,680.0749977890188,-0.012438360899802103,-0.023837673013849536,-0.009926636015363921,688.4659458635612,686.2956059398743,686.8854845348927,-0.012516364812893421,0.012698229525701083,-2.802424914313292
2024-04-16,STOCK,675.6681472079013,-0.006479947940219222,-0.018837708908928885,-0.030163154073923004,681.46123419043,685.5919049479812,685.1147577895664,-0.006501033943032475,0.012804887391547542,-3.518504959465645
2024-04-17,STOCK,644.621695239071,-0.045949260886613,-0.052131460008395414,-0.06392139099437943,666.7882800786637,677.1375360075313,680.2598186176689,-0.04703842329471186,0.022021052414469385,-42.27184470225018
2024-04-18,STOCK,624.755144686236,-0.030818929458256927,-0.07535208331494636,-0.08134375367809765,648.3483290444027,662.7521084993193,674.449846815917,-0.03130382124397091,0.016965997771624646,-71.92713754105944
2024-04-19,STOCK,641.4282238647919,0.02668738196134335,-0.0049540240390058,-0.05067565118261197,636.9350212633663,653.3096417574037,670.0828663400704,0.0263374853488898,0.027732197314829444,-47.21233370957782
2024-04-20,STOCK,662.2192166465974,0.03241359205638572,0.0599660079296771,0.0272989903031422,642.8008617325418,649.7384855289195,668.0170457343969,0.03189935427002588,0.034657096504219255,-17.855781142421392
2024-04-21,STOCK,658.2704883003463,-0.005962871881379339,0.026257442078359006,0.05364556642577534,653.9726429372453,646.2589537474084,665.925429347695,-0.005980720791127325,0.034653449532965286,-17.397658907554955
2024-04-22,STOCK,665.2394576699735,0.010586786880908194,0.004560787345722517,0.037122210902588604,661.9097208723057,650.382506233589,663.7600211205602,0.01053113926111493,0.025688488268224067,20.61776243090253
2024-04-23,STOCK,668.7244324660037,0.005238677224944643,0.01588092486517123,0.009823357063462934,664.0781261454412,659.1763637895426,660.964236144431,0.005225003090870928,0.015492522194662761,43.96928777976768
2024-04-24,STOCK,710.4863118411887,0.062450057673506754,0.06801589059328195,0.0793227472124165,681.4834006590553,672.987981384822,663.1488115711129,0.06057761616910451,0.026315777692527565,69.05808797639679
2024-04-25,STOCK,725.8484017839895,0.021621936533852137,0.08542228539091079,0.09110846239683545,701.6863820303939,685.7138184123003,667.7261519706099,0.021391498228691574,0.025582251533845336,63.62918513739214
2024-04-26,STOCK,723.2701676479933,-0.003552028398298379,0.017993106402959258,0.08156683460905634,719.8682937577238,698.7137542818298,672.4863540146191,-0.0035583518296151695,0.02502313929111743,64.99967934764697
2024-04-27,STOCK,708.8699053867098,-0.019909935326258288,-0.023391243068869527,-0.0022750705081003852,719.3294916062308,707.439843825177,678.911175029383,-0.02011080881200833,0.030678033284549926,43.630447716736285
2024-04-28,STOCK,685.7705475627245,-0.03258617363842509,-0.05184732035501205,-0.05521518559903382,705.9702068658092,710.8490668445212,685.0127153170318,-0.03312892640515219,0.03713206133920111,17.04611509672077
2024-04-29,STOCK,687.8785978304082,0.003073987757531871,-0.02961235537972251,-0.0489327106255123,694.1730169266142,706.327524042365,689.6577527135935,0.0030692727173446954,0.021050584864417635,-22.607714010780455
2024-04-30,STOCK,676.8741424406994,-0.01599767084543291,-0.012972859732228947,-0.0451362975108327,683.5077626112774,696.532672173707,691.1232452930037,-0.016127014905685577,0.014214129701910699,-48.9742593432901
2024-05-01,STOCK,657.2341032954099,-0.029015791731193508,-0.0445492774911912,-0.04161223366727407,673.9956145221726,683.3254593031904,691.0196067925101,-0.029445074191953857,0.01418764072621112,-66.03606435258337
2024-05-02,STOCK,648.1413588522225,-0.013834864012070902,-0.042449226210460766,-0.05776780830733541,660.7498681961107,671.1797499962929,689.309796910735,-0.013931457684850379,0.014351056940496982,-60.728546534487236
2024-05-03,STOCK,633.6380287780231,-0.02237680079525095,-0.03590208481129431,-0.06387614912688766,646.3378303085518,660.7532462393526,685.8011565419368,-0.02263096007228782,0.012170631209269268,-52.13251878470135
2024-05-04,STOCK,654.7285299079064,0.03328477801522811,0.010163170372816221,-0.0038122997192939767,645.502639179384,654.1232326548522,680.2253783486087,0.03274283270145162,0.024584163953334476,-33.150067922501876
2024-05-05,STOCK,665.7095649130143,0.016771890185772964,0.05061491684273034,0.027105516136021413,651.3587078663146,651.8903171493153,674.2114946615112,0.016632795138988854,0.026770681014371973,-11.164577527685083
2024-05-06,STOCK,664.9381533705255,-0.0011587809206101696,0.015593674318812978,0.049397484322184715,661.7920827304821,653.4311271643384,668.3782932337643,-0.0011594528263323411,0.022523161155157054,7.7040500751155605
2024-05-07,STOCK,684.2291777254823,0.029011757344907796,0.027819358153412965,0.045057831559173644,671.6256320030074,660.6486909389903,665.9142204676416,0.02859888277780076,0.02287444239266447,36.08781887325972
2024-05-08,STOCK,684.6038041377873,0.0005475159851415778,0.029575157730952872,0.028382105681840075,677.9237117445983,670.8418460109431,665.7975461251478,0.0005473661529524776,0.015582795612679803,50.965775359764166
2024-05-09,STOCK,672.2394482019349,-0.0180606006877575,-0.01752297317019369,0.010980411929139011,680.3574766884016,674.3440296697488,664.2336311623005,-0.018225684026565325,0.017951586290894835,17.510918294028556
2024-05-10,STOCK,692.3399417710722,0.029900794460814284,0.011300167464053157,0.011853870471516315,683.0610647035982,679.6701050413604,665.7802110953378,0.029462481545393437,0.020688495319892006,26.630376858057843
2024-05-11,STOCK,699.1429873627644,0.009826163682380429,0.040020768243799854,0.021237368441573645,687.9074591119238,686.5110718398082,669.9710995020733,0.009778200873692633,0.02006733757012618,34.204833992238946
2024-05-12,STOCK,684.1042772462205,-0.021510206622069483,-0.011895405750799393,0.01764970662763221,691.8624021266857,686.4860917439559,673.567391341473,-0.021744923086528978,0.021029510298598324,-0.1249004792617825
2024-05-13,STOCK,680.8238333845775,-0.004795239513554872,-0.026202299542885443,-0.016633603944668285,688.0236993311875,685.7300975933139,678.2859718021285,-0.004806773561671918,0.021128430703512356,-3.7799707532097955
2024-05-14,STOCK,668.3361192300574,-0.018342063750089288,-0.023049348674789583,-0.04406375904436022,677.7547432869518,684.9494317989383,679.6467307343436,-0.01851236506769549,0.021186806592570263,-3.9033289718774995
2024-05-15,STOCK,649.4560879827828,-0.028249305557546345,-0.04607321874420334,-0.05064752613871937,666.205346865806,676.3726610412806,678.0213830413204,-0.02865599461928703,0.01531111913355079,-42.88385378828934
2024-05-16,STOCK,660.9371656612459,0.017677989152620643,-0.011070707322140994,-0.02920971145276896,659.5764576246953,668.7314967009768,677.6212842703925,0.017523550950633293,0.018270781555291906,-38.205821701518516
2024-05-17,STOCK,685.9790642187667,0.03788847088431946,0.05623625201424254,0.02639831139013471,665.4574392875985,669.106454095486,677.7962729197209,0.0371883328094027,0.026811973698720227,1.8747869725461896
2024-05-18,STOCK,666.3904480905314,-0.028555705487227856,0.00825083338115773,0.026074680676790418,671.1022259901813,666.2197770366769,675.9749373149954,-0.02897135147638341,0.030005955542214222,-14.433385294046047
2024-05-19,STOCK,673.2623947774524,0.010312192659141184,-0.018537984764588566,0.018648110223723702,675.2106356955834,667.2050321461559,676.0772319725472,0.010259384733811494,0.02934714851961502,4.926275547394994
2024-05-20,STOCK,663.8938621258359,-0.013915128372368524,-0.0037464311978799847,-0.032195154699192874,667.8489016646066,670.0925869747664,673.2326240080235,-0.014012851382436686,0.026145338539428534,14.437774143053048
2024-05-21,STOCK,656.8001475764916,-0.010685013002876276,-0.024451458047649366,-0.014391413534692532,664.6521348265933,669.2651833578157,668.9983400293961,-0.010742507675293389,0.02564879433351328,-4.137018084754345
2024-05-22,STOCK,648.4156360186854,-0.012765696823826778,-0.02331430819014968,-0.036905014971139294,656.3698819070042,661.7524977177993,665.4294759066427,-0.012847878484777198,0.014028036135985559,-37.56342820008126
2024-05-23,STOCK,636.6703953652001,-0.01811375297116813,-0.030648215116223176,-0.04100575154206776,647.2953929867923,655.8084871727331,661.014132104705,-0.0182798153935968,0.011179582533276517,-29.720052725331357
2024-05-24,STOCK,636.6515709290794,-2.956700399092682e-05,-0.018142784405752677,-0.03067687594431545,640.5792007709883,648.4863224030585,657.8456772746072,-2.9567441103495185e-05,0.006814282026523515,-36.610823848373
2024-05-25,STOCK,625.5326452425459,-0.017464695281137033,-0.01749374590641284,-0.03529062148569184,632.9515371789417,640.8140790264005,655.4533330005835,-0.017619002328221,0.007357893598935604,-38.36121688329001
2024-05-26,STOCK,628.2967933455202,0.004418871059723051,-0.013122998457958612,-0.013152177454201719,630.1603365057152,635.1134081802062,652.1892957690109,0.004409136515596934,0.010433142389531675,-28.503354230971354
2024-05-27,STOCK,627.0384694323044,-0.0020027539954733387,0.00240726715257944,-0.015099470315837582,626.9559693401235,630.83797486293,646.2952362903646,-0.0020047621889824896,0.010526982756663857,-21.37716658638101
2024-05-28,STOCK,623.4252888814776,-0.005762294862224349,-0.007753508398639197,-0.003368899092790145,626.2535172197673,628.1889535661855,641.9987203694593,-0.005778960937328215,0.008350021589825904,-13.245106483722452
2024-05-29,STOCK,611.5995017138998,-0.018969052713269208,-0.024622042300502578,-0.026575484402381777,620.6877533425605,623.1785397231496,635.832431063104,-0.019151273240831657,0.01014562052886708,-25.052069215179586
2024-05-30,STOCK,603.980693317456,-0.012457185421331118,-0.031189937127684142,-0.03677250637544449,613.0018279709444,618.8681493381316,629.841114182266,-0.012535426611367306,0.0091502099859757,-21.55195192508984
2024-05-31,STOCK,612.5619359556811,0.01420780950975642,0.0015736347709311982,-0.01742526830325908,609.3807103290123,615.7211778601638,625.4172930201851,0.014107824516515599,0.012566842090034423,-15.734857389839135
2024-06-01,STOCK,618.1112151068698,0.009059131535052334,0.02339565145998246,0.010647022070361611,611.5512814600023,613.9357269950768,622.3868509290035,0.009018343752487112,0.014111534325390755,-8.927254325434546
2024-06-02,STOCK,605.5379860820881,-0.02034137015716153,-0.011466513769966213,0.002578381696405563,612.070379048213,610.358266435199,619.2736100006922,-0.02055110489597034,0.016256689857155296,-17.887302799389545
2024-06-03,STOCK,606.1357326133099,0.0009871330039743498,-0.019374316791015422,-0.010490699740174692,609.9283112674226,609.265512615081,616.2220261691152,0.0009866461085845657,0.014531982143875001,-5.463769100589957
2024-06-04,STOCK,614.6983653635481,0.014126592922217407,0.015127670752298927,-0.00552141695525088,608.7906946863153,611.4090470242994,615.1385981812156,0.014027742467435544,0.014479143745182903,10.717672046092048
2024-06-05,STOCK,593.9193757230443,-0.03380355441195071,-0.02015449054223495,-0.019187252701053148,604.9178245666341,607.680534977772,611.700856418968,-0.034388105622428,0.020572610403387703,-18.64256023263681
2024-06-06,STOCK,599.8087071061123,0.009916045213878233,-0.024222706772011215,-0.010438298167836257,602.8088160642349,604.0200333776205,608.9778801863488,0.009867203847599093,0.020732283886999034,-18.302508000757598
2024-06-07,STOCK,591.3205804873919,-0.014151389464939323,-0.004375670068834769,-0.03803131127952486,595.0162211055161,601.1765522586813,605.7674093469402,-0.014252475178917479,0.01979829343860661,-14.217405594696174
2024-06-08,STOCK,597.509558450799,0.01046636658292166,-0.0038331365118154936,0.006044899147100491,596.2129486814343,599.451317426179,604.35841502063,0.010411973371863503,0.0208993573396129,-8.626174162510893
2024-06-09,STOCK,587.8695667014356,-0.01613361930871471,-0.005836113099787377,-0.01990491345529022,592.2332352132088,594.0855576937565,602.747302359028,-0.01626518313085068,0.019089889288872786,-26.82879866211249
2024-06-10,STOCK,566.4605590783292,-0.036417955335285246,-0.051964021216618694,-0.042041529128872934,583.9465614101879,588.5937943648136,598.1371646712928,-0.0370976420132898,0.020009706801467,-27.458816644715057
2024-06-11,STOCK,547.7706115123358,-0.03299426105923997,-0.06821063286894913,-0.08324376779414966,567.3669124307002,578.1861752460584,591.1031043118394,-0.03355084875766323,0.018912488163176203,-52.03809559377646
2024-06-12,STOCK,547.7496317153452,-3.830033329577098e-05,-0.03303129770134028,-0.06824632071227166,553.99360076867,569.471985491649,585.3242688751651,-3.830106677238376e-05,0.02063484289478034,-43.57094877204668
2024-06-13,STOCK,550.0519653130808,0.0042032590519971436,0.004164797732478576,-0.02896687775040563,548.5240695135873,559.9804668641053,579.7158921451421,0.004194450034429309,0.01880348351372535,-47.45759313771816
2024-06-14,STOCK,539.6530449175074,-0.01890534177012626,-0.014781546767055564,-0.014819280962183545,545.8182139819778,550.3371625073196,572.2113601005382,-0.0190863325020878,0.018835044216670274,-48.216521783928215
2024-06-15,STOCK,546.0432979219805,0.011841410077561898,-0.0072877975971208375,-0.003115171046343068,545.2494360508563,546.25371027605,567.4237523204317,0.011771849175547189,0.018551320888267536,-20.417261156348673
2024-06-16,STOCK,527.6683026289608,-0.03365116898778453,-0.02220823620179635,-0.040693723676415994,537.7882151561495,542.233248499375,560.2097118727166,-0.03423040124537913,0.01879226076645441,-20.10230888337503
2024-06-17,STOCK,526.4446909380988,-0.002318903153298524,-0.03589203833920507,-0.024475640606137272,533.3854304963467,537.9722603439257,553.7221229177874,-0.0023215959729467883,0.018592969832711335,-21.30494077724643
2024-06-18,STOCK,513.3336130338953,-0.024904948477759814,-0.027166099467500482,-0.05990309745136524,522.4822022003183,530.6285898880885,545.3045283760969,-0.025220323995248428,0.01844886262609322,-36.718352279185524
2024-06-19,STOCK,506.178426895829,-0.013938666700155977,-0.038496473401899656,-0.04072610696163559,515.3189102892744,523.9336662837529,537.1354143955363,-0.014036722156043346,0.018225178144222157,-33.474618021678396
2024-06-20,STOCK,506.152092851652,-5.2025220313001164e-05,-0.013989966758263028,-0.03854649583470271,508.5547109271254,515.9554252696871,531.1045677728686,-5.202657367231467e-05,0.014656285415895295,-39.89120507032851
2024-06-21,STOCK,497.01933838709425,-0.018043498374379907,-0.01809458487771476,-0.03178103719018266,503.11661937819173,509.8256324213138,526.0294404603444,-0.018208267305678483,0.01065232570620077,-30.64896424186651
2024-06-22,STOCK,492.71840522160204,-0.008653452357506697,-0.026540812178341144,-0.02659145660705331,498.6299454867828,503.0803752780145,520.5263178109701,-0.008691110884596398,0.009532334843047389,-33.72628571649676
2024-06-23,STOCK,502.2327616594386,0.01930992700294487,0.010489377112091303,-0.007743386321158896,497.3235017560449,500.86020500312316,515.7443974456058,0.019125856184288637,0.014784411391492613,-11.100851374456681
2024-06-24,STOCK,495.9751593347921,-0.012459566166035496,0.006609767523754861,-0.002100882142112681,496.9754420719443,498.81955149091584,511.3766088873343,-0.01253783739046277,0.014552846431419466,-10.203267561036853
2024-06-25,STOCK,503.8303910431147,0.01583795389845344,0.003181053697885572,0.022552406615529152,500.67943734578176,498.3552111292083,507.1553181994477,0.015713842241302345,0.017122861567808522,-2.321701808537341
2024-06-26,STOCK,492.0820882603267,-0.023317971665950177,-0.007849326727747519,-0.020211093688059734,497.29587954607786,497.36776110385483,503.59669676258426,-0.023594137093152057,0.018589013487850206,-4.9372501267675375
2024-06-27,STOCK,496.82687838787757,0.009642273597735063,-0.013900536330762492,0.0017172615141205494,497.5797858971063,498.1894557371099,500.63491550756214,0.009596083558305324,0.01874098490090906,4.10847316627553
2024-06-28,STOCK,510.8484672309269,0.028222283159371475,0.038136683732881815,0.013929441956215038,499.9191446263771,499.91259685140756,500.38640092726536,0.02783137241315803,0.021033379429480317,8.615705571488263
2024-06-29,STOCK,485.72378300411583,-0.0491822640929126,-0.022348016717190222,-0.0129212288110091,497.7997095409734,497.8623215852723,498.34093653809407,-0.05043289000254525,0.03211896602097984,-10.251376330676294
2024-06-30,STOCK,477.5659232205514,-0.016795265270128423,-0.06515150019101512,-0.03876794111829229,491.3793911518647,492.6094280207597,495.482319574984,-0.016937905109410067,0.030333439330378187,-26.26446782256329
